# t, hp, hx
7.748443438000000016e-01 -1.426045010099999955e-01 -1.961921203299999972e-01
7.748688211399999970e-01 -1.711067325800000039e-01 -1.014890569999999936e-01
7.748932946700000102e-01 -1.945522650200000037e-01 -9.168422880899999503e-03
7.749177652299999997e-01 -2.071738367600000075e-01 7.686810251900000335e-02
7.749422367999999617e-01 -2.027961656900000020e-01 1.552047227799999984e-01
7.749667107200000071e-01 -1.776649660300000100e-01 2.232183736399999952e-01
7.749911874199999495e-01 -1.315115676499999942e-01 2.780996714200000275e-01
7.750153024899999465e-01 -6.538334901900000329e-02 3.189209959600000088e-01
7.750397939299999983e-01 1.470140460300000014e-02 3.423051159600000171e-01
7.750642869899999621e-01 1.039204192100000035e-01 3.480005660300000137e-01
7.750887783900000105e-01 1.961180076600000100e-01 3.364849743900000245e-01
7.751132685299999547e-01 2.844839918900000098e-01 3.079935092900000226e-01
7.751377578899999454e-01 3.614577142200000037e-01 2.645331083699999919e-01
7.751622469000000182e-01 4.196662647100000143e-01 2.109258330999999875e-01
7.751867343099999585e-01 4.519595502800000109e-01 1.526291775699999964e-01
7.752112201399999902e-01 4.530414024600000200e-01 9.457791124000000660e-02
7.752357047500000320e-01 4.215181000300000091e-01 3.797526439699999701e-02
7.752601882699999836e-01 3.593262954099999962e-01 -1.965819569999999877e-02
7.752846711599999940e-01 2.710618017699999993e-01 -8.087242519300000265e-02
7.753091538399999871e-01 1.639527547000000085e-01 -1.458663108500000138e-01
7.753336367299999976e-01 4.630246632400000090e-02 -2.115427879500000052e-01
7.753581199500000354e-01 -7.343371180299999856e-02 -2.719501413900000109e-01
7.753826037300000085e-01 -1.856893596799999990e-01 -3.211311615299999866e-01
7.754070880600000271e-01 -2.817374599099999877e-01 -3.574627823400000071e-01
7.754315721300000241e-01 -3.547869442400000128e-01 -3.814029756099999724e-01
7.754560552200000512e-01 -3.991684730999999764e-01 -3.954153390999999851e-01
7.754805376700000252e-01 -4.123578828800000262e-01 -4.044396293699999978e-01
7.755050199299999836e-01 -3.963356449100000067e-01 -4.111947262899999789e-01
7.755295021300000480e-01 -3.559599821200000180e-01 -4.162939027800000025e-01
7.755539840999999823e-01 -2.972027168899999960e-01 -4.187468685799999868e-01
7.755784655999999888e-01 -2.261652503899999889e-01 -4.150690887699999831e-01
7.756029465799999523e-01 -1.473940088000000037e-01 -4.010249868999999912e-01
7.756274267999999639e-01 -6.242602901500000218e-02 -3.729129113199999845e-01
7.756519049200000238e-01 2.895569872199999992e-02 -3.274592141900000142e-01
7.756763810000000259e-01 1.266725224299999897e-01 -2.642628218499999959e-01
7.757008561599999519e-01 2.288486721899999909e-01 -1.856390233399999867e-01
7.757253306700000461e-01 3.308951337600000153e-01 -9.546612985300000076e-02
7.757498046199999830e-01 4.260284465599999959e-01 2.710418409799999952e-03
7.757742791699999696e-01 5.057733744700000367e-01 1.068823837700000057e-01
7.757987547900000447e-01 5.621822237400000422e-01 2.146354384599999943e-01
7.758232317100000053e-01 5.886243259500000269e-01 3.222670377899999883e-01
7.758477104700000071e-01 5.818912419299999694e-01 4.238488323599999830e-01
7.758721914699999722e-01 5.438252673200000276e-01 5.129836667399999550e-01
7.758966750300000381e-01 4.802360503599999997e-01 5.830750788099999804e-01
7.759211582699999665e-01 3.984667714499999791e-01 6.269700573299999968e-01
7.759456384099999715e-01 3.042261465200000181e-01 6.395094914400000219e-01
7.759701152200000340e-01 2.031385954200000121e-01 6.186615836700000148e-01
7.759945886800000414e-01 1.010819767599999974e-01 5.666735232799999800e-01
7.760189643699999529e-01 1.828627056600000064e-03 4.892802988600000180e-01
7.760434323199999485e-01 -9.162422579800000300e-02 3.947404764399999877e-01
7.760678981499999907e-01 -1.777258683700000119e-01 2.905709515300000101e-01
7.760923623200000065e-01 -2.527347852099999792e-01 1.828833602899999911e-01
7.761168250800000168e-01 -3.114282649199999753e-01 7.523061562100000210e-02
7.761412864300000214e-01 -3.509741069799999780e-01 -3.023420811599999980e-02
7.761657462100000071e-01 -3.709693384000000149e-01 -1.318020405499999992e-01
7.761902044099999731e-01 -3.719836386100000003e-01 -2.278396741300000028e-01
7.762146613300000553e-01 -3.557318695000000197e-01 -3.148205379099999757e-01
7.762391172600000555e-01 -3.243330168599999896e-01 -3.885291273800000056e-01
7.762635724499999945e-01 -2.791333650000000222e-01 -4.441334876599999926e-01
7.762880274800000313e-01 -2.202396917499999940e-01 -4.754482920900000020e-01
7.763124826699999703e-01 -1.479118362100000084e-01 -4.772757443699999769e-01
7.763369379400000270e-01 -6.457673088399999706e-02 -4.468013336500000210e-01
7.763613935299999991e-01 2.539409687300000010e-02 -3.840212229900000218e-01
7.763858497800000258e-01 1.184422709199999951e-01 -2.908894021499999760e-01
7.764103057700000310e-01 2.117477317600000020e-01 -1.695715350399999988e-01
7.764347610599999783e-01 3.027967413600000102e-01 -2.521729224899999997e-02
7.764592122000000263e-01 3.897130503199999763e-01 1.323959927199999942e-01
7.764836574800000335e-01 4.698416165100000041e-01 2.923518557399999995e-01
7.765080965799999735e-01 5.388954396099999711e-01 4.418185029800000274e-01
7.765325290400000302e-01 5.928525757999999479e-01 5.665096297199999631e-01
7.765569552300000122e-01 6.289929891800000172e-01 6.534514385999999897e-01
7.765813757399999684e-01 6.471294512799999898e-01 6.918397115300000122e-01
7.766057913799999657e-01 6.492086443900000337e-01 6.758358203400000042e-01
7.766302027700000554e-01 6.371887577899999489e-01 6.083078318200000334e-01
7.766546100500000271e-01 6.101528667400000217e-01 5.003904203600000322e-01
7.766790137200000332e-01 5.656050602500000135e-01 3.682394691399999975e-01
7.767034143500000098e-01 5.028834909399999553e-01 2.304593512800000021e-01
7.767278123699999925e-01 4.236973214699999990e-01 1.046320334299999932e-01
7.767522082400000194e-01 3.339458903399999956e-01 2.380590063599999969e-03
7.767766023400000108e-01 2.415180032700000035e-01 -7.144088939600000410e-02
7.768009937700000034e-01 1.511731752599999867e-01 -1.170791030599999949e-01
7.768253792399999469e-01 6.331010122199999535e-02 -1.409072664799999874e-01
7.768497552599999967e-01 -2.667148157799999891e-02 -1.521078676400000051e-01
7.768741214400000095e-01 -1.262708168099999917e-01 -1.568435792900000070e-01
7.768984783400000316e-01 -2.413664628799999934e-01 -1.563888520299999974e-01
7.769228264699999942e-01 -3.721848066399999766e-01 -1.480614564999999938e-01
7.769471662900000464e-01 -5.107044909300000324e-01 -1.270860662699999921e-01
7.769714981199999926e-01 -6.429059304099999927e-01 -8.920120281900000003e-02
7.769958225299999910e-01 -7.532175539400000064e-01 -3.442564869899999991e-02
7.770200619299999500e-01 -8.295287663299999448e-01 3.177806486100000216e-02
7.770443749100000019e-01 -8.652312865000000297e-01 1.003234892299999931e-01
7.770686851900000525e-01 -8.584360154200000315e-01 1.602766586899999901e-01
7.770929942900000054e-01 -8.078967744699999676e-01 2.012193768099999891e-01
7.771173034899999665e-01 -7.129092152599999510e-01 2.180449629600000050e-01
7.771416134499999906e-01 -5.746102269999999734e-01 2.104456046000000025e-01
7.771659248200000203e-01 -3.985636922299999885e-01 1.796544255199999940e-01
7.771902379799999760e-01 -1.945257008600000115e-01 1.293822807799999974e-01
7.772145530199999763e-01 2.560449063099999936e-02 6.598787875200000375e-02
7.772388696799999996e-01 2.492637030600000081e-01 -4.359987670500000204e-03
7.772631878300000352e-01 4.651022899500000252e-01 -7.435766334899999996e-02
7.772875076899999902e-01 6.632384823200000445e-01 -1.346823560600000080e-01
7.773118291999999707e-01 8.350840955199999582e-01 -1.771983739399999869e-01
7.773361523199999734e-01 9.737607308600000344e-01 -1.984679992599999998e-01
7.773604770099999950e-01 1.074055557399999916e+00 -1.980791566800000070e-01
7.773848032400000330e-01 1.130699639899999998e+00 -1.785034079199999957e-01
7.774091321199999571e-01 1.137387559200000009e+00 -1.454710331899999876e-01
7.774334640400000218e-01 1.089635508500000016e+00 -1.057625396500000009e-01
7.774577977100000092e-01 9.852621349200000322e-01 -6.371570488599999360e-02
7.774821307200000531e-01 8.271522095400000163e-01 -2.248126187800000148e-02
7.775064627500000158e-01 6.254742881799999488e-01 1.494683558900000014e-02
7.775307934599999804e-01 3.950277335799999845e-01 4.627017732600000044e-02
7.775551230399999625e-01 1.536126056600000123e-01 6.843547020800000436e-02
7.775794502499999705e-01 -7.927989882399999466e-02 7.969120178999999915e-02
7.776037738700000146e-01 -2.877501993600000141e-01 7.994947231500000584e-02
7.776280940299999944e-01 -4.634966207599999777e-01 6.929134085900000295e-02
7.776524105700000078e-01 -6.048170592499999554e-01 4.748218293900000053e-02
7.776767238499999735e-01 -7.159253697899999880e-01 1.682982543500000094e-02
7.777010343100000389e-01 -8.035622205600000401e-01 -1.805972379100000136e-02
7.777253421900000019e-01 -8.730501214800000520e-01 -5.224248696599999991e-02
7.777496472899999569e-01 -9.269602329699999643e-01 -7.979113707300000691e-02
7.777739498900000381e-01 -9.628393498099999670e-01 -9.507620498200000658e-02
7.777982501300000351e-01 -9.724313625899999591e-01 -9.539477281800000374e-02
7.778225482399999668e-01 -9.457355308699999519e-01 -7.953522704500000373e-02
7.778468450400000123e-01 -8.751734247700000413e-01 -4.669391223100000099e-02
7.778711412800000113e-01 -7.578411864899999850e-01 4.475040365200000131e-04
7.778954378000000336e-01 -5.968654397599999495e-01 5.596911510500000159e-02
7.779197355200000441e-01 -4.009967395499999809e-01 1.120291261000000010e-01
7.779440355400000229e-01 -1.816180381899999974e-01 1.607229158500000088e-01
7.779683386000000311e-01 4.996050052199999675e-02 1.956007727899999882e-01
7.779926449099999752e-01 2.810224649299999933e-01 2.137600054300000108e-01
7.780164091500000323e-01 5.080637972599999497e-01 2.175048715400000054e-01
7.780407219199999558e-01 7.165732966000000204e-01 2.096125894699999992e-01
7.780650387799999956e-01 8.999978341400000081e-01 1.921113011699999984e-01
7.780893602199999703e-01 1.042855504999999905e+00 1.672022276400000063e-01
7.781136863800000025e-01 1.132107465300000060e+00 1.365732219399999892e-01
7.781380170099999605e-01 1.156325977500000102e+00 1.022225039800000040e-01
7.781623520699999519e-01 1.109417658199999934e+00 6.595794779399999364e-02
7.781866919000000049e-01 9.934961324000000094e-01 3.043682557200000013e-02
7.782110340300000262e-01 8.176450136399999735e-01 -2.723308731800000177e-03
7.782353783200000041e-01 5.975342343399999701e-01 -3.474402400800000179e-02
7.782597246200000374e-01 3.517986623400000123e-01 -6.681827019000000090e-02
7.782840725599999843e-01 1.006490251400000008e-01 -9.869574142800000005e-02
7.783084220999999525e-01 -1.350834957400000036e-01 -1.278040002599999947e-01
7.783327735399999669e-01 -3.373406228099999904e-01 -1.498313728700000069e-01
7.783571268100000218e-01 -4.914400045599999767e-01 -1.596847637999999903e-01
7.783814826499999562e-01 -5.884075252599999528e-01 -1.521419297499999879e-01
7.784058414400000236e-01 -6.277760086200000478e-01 -1.245455696899999964e-01
7.784302011999999493e-01 -6.177477915800000385e-01 -7.979654501300000036e-02
7.784545611800000042e-01 -5.730187429799999954e-01 -2.450193215700000038e-02
7.784789219300000118e-01 -5.122858478699999774e-01 3.511740488699999913e-02
7.785032846299999587e-01 -4.535430724399999725e-01 9.442040342700000477e-02
7.785276496599999874e-01 -4.104238593899999787e-01 1.504360533599999883e-01
7.785520168499999727e-01 -3.887903851899999763e-01 2.017423221100000108e-01
7.785763850900000449e-01 -3.851609312100000015e-01 2.474982729300000128e-01
7.786007545899999993e-01 -3.907696954400000089e-01 2.855795912299999850e-01
7.786251255499999635e-01 -3.952038345900000249e-01 3.111636808300000112e-01
7.786494976900000253e-01 -3.884504013699999758e-01 3.182998961199999810e-01
7.786738712299999809e-01 -3.642841156800000202e-01 3.032929299300000103e-01
7.786982465199999703e-01 -3.200226198900000263e-01 2.669307408400000137e-01
7.787226236600000018e-01 -2.561501649199999786e-01 2.143405319699999978e-01
7.787470025299999543e-01 -1.764651174699999880e-01 1.529305895099999923e-01
7.787713822099999739e-01 -8.495887018900000198e-02 8.995626489999999920e-02
7.787957626599999461e-01 1.516522432400000016e-02 3.233751638300000342e-02
7.788201439399999870e-01 1.201622388600000063e-01 -1.569929411999999858e-02
7.788445262400000013e-01 2.236746522999999987e-01 -5.346985605500000072e-02
7.788689097600000055e-01 3.172937032099999999e-01 -8.207890568499999484e-02
7.788932946200000096e-01 3.908188549000000123e-01 -1.024083736000000050e-01
7.789176807200000052e-01 4.340711753600000056e-01 -1.135810933899999986e-01
7.789420678299999734e-01 4.416749995800000050e-01 -1.131949214600000003e-01
7.789664556099999970e-01 4.145126295500000113e-01 -9.926553663699999586e-02
7.789908438999999518e-01 3.587066868800000141e-01 -7.335485138599999455e-02
7.790146332299999754e-01 2.806538471300000226e-01 -3.890977089199999794e-02
7.790390221699999840e-01 1.926189749599999945e-01 -3.101252206599999783e-03
7.790634113200000099e-01 1.020549446699999946e-01 2.858455871200000012e-02
7.790878007099999447e-01 1.706663213300000162e-02 5.130368135099999671e-02
7.791121904000000153e-01 -5.786851905999999823e-02 6.430245915299999393e-02
7.791365805600000138e-01 -1.210215971100000037e-01 6.929343200899999722e-02
7.791609713899999567e-01 -1.735949982699999949e-01 6.798855025399999641e-02
7.791853631999999807e-01 -2.196245700299999937e-01 6.264275128700000361e-02
7.792097564300000112e-01 -2.641297097099999935e-01 5.521444612700000115e-02
7.792341515499999760e-01 -3.114927649500000006e-01 4.655851032600000217e-02
7.792585487700000035e-01 -3.623681992500000226e-01 3.696205648200000249e-02
7.792829483100000010e-01 -4.130391032599999845e-01 2.632378833800000026e-02
7.793073504999999956e-01 -4.569967050700000089e-01 1.454947439899999945e-02
7.793317556400000123e-01 -4.864357922900000020e-01 1.963386597900000034e-03
7.793561636700000461e-01 -4.932889419600000047e-01 -1.071996251699999965e-02
7.793805747199999967e-01 -4.703918929800000037e-01 -2.242501386199999974e-02
7.794049886899999668e-01 -4.146317764499999892e-01 -2.956477133200000051e-02
7.794294054899999491e-01 -3.273920092300000029e-01 -2.793271686499999851e-02
7.794538247700000255e-01 -2.143792760400000108e-01 -1.383829496800000058e-02
7.794782459500000371e-01 -8.528345010000000503e-02 1.497667951599999936e-02
7.795026686299999508e-01 4.827923457100000149e-02 5.652644781599999724e-02
7.795270930200000059e-01 1.739159154599999868e-01 1.053964898900000002e-01
7.795515191699999846e-01 2.803873062300000218e-01 1.535146623699999990e-01
7.795759467399999698e-01 3.585221124899999889e-01 1.926691892600000122e-01
7.796003745299999732e-01 4.011172717400000032e-01 2.168662209899999971e-01
7.796247999300000009e-01 4.052982510199999999e-01 2.220416375700000056e-01
7.796492232999999716e-01 3.737586292599999749e-01 2.063815757199999879e-01
7.796736452900000502e-01 3.124105205900000182e-01 1.709871719899999920e-01
7.796980664499999492e-01 2.283491842300000019e-01 1.186037736000000037e-01
7.797224868300000056e-01 1.300290470999999892e-01 5.121251716599999754e-02
7.797469066600000165e-01 2.561357986799999917e-02 -2.897462202200000100e-02
7.797713263600000166e-01 -7.742786781999999590e-02 -1.167666557999999938e-01
7.797957470799999902e-01 -1.711847612999999879e-01 -2.053595731600000029e-01
7.798201691099999611e-01 -2.483395855699999932e-01 -2.883700147300000127e-01
7.798445925400000478e-01 -3.037192127800000252e-01 -3.588098659000000246e-01
7.798690180199999711e-01 -3.368623267799999987e-01 -4.103305945799999854e-01
7.798934455399999521e-01 -3.514505363600000099e-01 -4.398869006000000192e-01
7.799178742700000333e-01 -3.513594111100000195e-01 -4.477635044300000144e-01
7.799423012899999730e-01 -3.383868814200000075e-01 -4.353981152199999927e-01
7.799667257200000314e-01 -3.129517380999999876e-01 -4.056302773700000142e-01
7.799911477700000040e-01 -2.757786808300000114e-01 -3.629192897699999865e-01
7.800152621699999456e-01 -2.282643803599999910e-01 -3.090624569100000052e-01
7.800396800700000188e-01 -1.751380611899999995e-01 -2.464126533300000088e-01
7.800640967399999903e-01 -1.212434690099999934e-01 -1.764301327699999977e-01
7.800885118899999471e-01 -7.177684565799999361e-02 -1.010454131199999966e-01
7.801129254399999935e-01 -2.921803062900000039e-02 -2.256969219200000154e-02
7.801373380199999596e-01 7.096911386100000080e-03 5.408125531499999999e-02
7.801617496099999549e-01 4.093546630599999986e-02 1.232936749299999996e-01
7.801861598599999503e-01 7.746567270699999952e-02 1.810053481499999950e-01
7.802105685900000420e-01 1.223999959899999962e-01 2.245793268600000114e-01
7.802349760000000245e-01 1.803512821200000116e-01 2.520443257600000209e-01
7.802593826300000535e-01 2.526295889899999869e-01 2.621802143399999951e-01
7.802837890599999549e-01 3.364953450100000021e-01 2.545692112899999859e-01
7.803081954899999673e-01 4.256285611599999741e-01 2.290917699499999960e-01
7.803326020899999937e-01 5.099095704999999645e-01 1.847689623999999864e-01
7.803570092999999597e-01 5.769163310899999564e-01 1.191029681800000045e-01
7.803814174400000025e-01 6.138559054800000192e-01 3.035381675600000093e-02
7.804058266400000221e-01 6.079680913799999642e-01 -8.105668804799999461e-02
7.804302366499999977e-01 5.512827443400000194e-01 -2.109124343899999865e-01
7.804546476100000518e-01 4.439295668700000141e-01 -3.493893529900000128e-01
7.804790595499999650e-01 2.921394299100000258e-01 -4.807542774099999860e-01
7.805034727399999817e-01 1.063013964900000052e-01 -5.867489369899999696e-01
7.805278875400000205e-01 -1.001030952299999943e-01 -6.536285095999999628e-01
7.805523030000000029e-01 -3.132371297500000096e-01 -6.747152148999999710e-01
7.805767191600000432e-01 -5.193616465000000515e-01 -6.509919301700000105e-01
7.806011368699999897e-01 -7.033628370100000193e-01 -5.915599277699999936e-01
7.806255566299999948e-01 -8.512284414899999874e-01 -5.095124535199999638e-01
7.806499786899999682e-01 -9.513325958999999665e-01 -4.159265208699999827e-01
7.806744032500000374e-01 -9.954262851899999820e-01 -3.171777056199999723e-01
7.806988303199999812e-01 -9.808468332099999909e-01 -2.138192436199999880e-01
7.807232588900000492e-01 -9.110253827500000012e-01 -1.041592610699999949e-01
7.807476864200000310e-01 -7.939402830799999755e-01 1.036710311799999944e-02
7.807721127500000247e-01 -6.396538382699999969e-01 1.237369456900000025e-01
7.807965378700000292e-01 -4.598689947299999803e-01 2.271751839399999973e-01
7.808209619399999468e-01 -2.660746663999999928e-01 3.110189096000000042e-01
7.808453853700000336e-01 -6.754714067799999500e-02 3.658633696899999954e-01
7.808698092200000440e-01 1.266960086900000004e-01 3.856716920200000120e-01
7.808942333399999658e-01 3.081301127600000189e-01 3.694187406000000173e-01
7.809186575700000077e-01 4.699286497099999793e-01 3.202104763699999967e-01
7.809430807399999619e-01 6.065769782000000054e-01 2.440337713400000108e-01
7.809675027900000455e-01 7.147602581999999982e-01 1.487032289200000135e-01
7.809919242099999659e-01 7.924224371600000483e-01 4.288656467299999803e-02
7.810158735000000130e-01 8.397296259700000043e-01 -6.934876014799999655e-02
7.810402941399999799e-01 8.544862660700000001e-01 -1.791650409599999938e-01
7.810647150299999675e-01 8.353560955200000082e-01 -2.807017371400000183e-01
7.810891350799999966e-01 7.792207614699999674e-01 -3.646460500400000027e-01
7.811135540300000457e-01 6.856395976200000408e-01 -4.231142224700000232e-01
7.811379721200000237e-01 5.591342883400000074e-01 -4.473289997800000140e-01
7.811623894300000481e-01 4.094216097500000262e-01 -4.319567745699999795e-01
7.811868056599999832e-01 2.505822583399999748e-01 -3.764032405500000178e-01
7.812112212799999789e-01 9.655460752000000202e-02 -2.848001976699999771e-01
7.812356363200000375e-01 -4.416563759000000089e-02 -1.692284370400000126e-01
7.812600508200000515e-01 -1.702211218699999917e-01 -4.626951427800000266e-02
7.812844648900000299e-01 -2.849654793999999991e-01 6.828764275099999392e-02
7.813088785199999720e-01 -3.930553773100000092e-01 1.615723713099999903e-01
7.813332919100000051e-01 -4.972401278099999877e-01 2.244264768099999974e-01
7.813577051300000242e-01 -5.970298538499999585e-01 2.528225636900000017e-01
7.813821181600000276e-01 -6.891420008399999908e-01 2.461895680099999983e-01
7.814065310200000170e-01 -7.685621771299999683e-01 2.068670784699999932e-01
7.814309438100000005e-01 -8.297371107100000032e-01 1.414717817199999950e-01
7.814553565799999824e-01 -8.688069620799999671e-01 5.836820509900000203e-02
7.814797694299999709e-01 -8.852229030299999524e-01 -3.345144200800000134e-02
7.815041821799999511e-01 -8.803467080400000366e-01 -1.249955496999999999e-01
7.815285946600000200e-01 -8.560733690299999754e-01 -2.093210517400000137e-01
7.815530067499999456e-01 -8.128085703299999798e-01 -2.814576769000000089e-01
7.815774182400000436e-01 -7.486052351599999932e-01 -3.366926280699999996e-01
7.816018286999999454e-01 -6.586027245900000215e-01 -3.691953142200000149e-01
7.816262380699999790e-01 -5.367608325799999580e-01 -3.729986730400000061e-01
7.816506450200000344e-01 -3.786939986100000266e-01 -3.450953330600000091e-01
7.816750478599999719e-01 -1.816547614300000058e-01 -2.877199349799999806e-01
7.816994463599999943e-01 5.435480521500000300e-02 -2.073822930900000028e-01
7.817238404299999832e-01 3.247944145600000221e-01 -1.134420690099999934e-01
7.817482299000000356e-01 6.203731170299999764e-01 -1.423693559200000028e-02
7.817726151399999601e-01 9.264132800000000056e-01 8.602375321800000141e-02
7.817969967900000317e-01 1.221319384599999891e+00 1.846938033599999918e-01
7.818213752199999478e-01 1.476750150099999992e+00 2.774847167699999728e-01
7.818457508199999628e-01 1.660160923200000083e+00 3.574425674400000252e-01
7.818701238399999864e-01 1.742094534200000044e+00 4.158400438700000090e-01
7.818944945000000368e-01 1.704182147300000061e+00 4.444059732899999782e-01
7.819188631600000328e-01 1.545619488800000108e+00 4.386519797999999803e-01
7.819432305000000305e-01 1.283957111999999956e+00 4.005811705099999731e-01
7.819675971099999678e-01 9.488063818199999888e-01 3.362647697899999732e-01
7.819919632199999748e-01 5.784153107499999669e-01 2.556814488899999960e-01
7.820158331100000026e-01 1.960099587699999923e-01 1.687273115800000112e-01
7.820401861400000376e-01 -1.667421468899999981e-01 8.791530517199999673e-02
7.820645324699999623e-01 -4.988188923499999872e-01 1.797796011200000071e-02
7.820888727000000484e-01 -7.826206825899999497e-01 -3.915490621099999846e-02
7.821132078600000481e-01 -1.008863697400000037e+00 -8.445428802500000443e-02
7.821375385000000069e-01 -1.172890521700000077e+00 -1.192937624799999957e-01
7.821618655900000050e-01 -1.274795932199999982e+00 -1.459164301699999999e-01
7.821861901400000150e-01 -1.317878852099999998e+00 -1.662959086799999930e-01
7.822105125199999565e-01 -1.307896304600000059e+00 -1.808143014799999948e-01
7.822348331499999752e-01 -1.249488916400000038e+00 -1.893267975200000064e-01
7.822591522399999775e-01 -1.143993829500000059e+00 -1.930354941799999891e-01
7.822834704700000197e-01 -9.929268658000000025e-01 -1.933597616799999919e-01
7.823077879700000015e-01 -8.016748324900000444e-01 -1.891141102699999965e-01
7.823321034200000357e-01 -5.813960770499999597e-01 -1.773142862000000042e-01
7.823564179199999913e-01 -3.476973830299999735e-01 -1.556018487699999953e-01
7.823807332600000164e-01 -1.137954098600000019e-01 -1.227997394099999973e-01
7.824050508900000089e-01 1.143158944699999985e-01 -7.851028791599999612e-02
7.824293705999999515e-01 3.372774521599999908e-01 -2.600669175600000063e-02
7.824536922500000546e-01 5.583929742800000096e-01 2.839302354299999900e-02
7.824780159299999927e-01 7.778991409100000087e-01 7.739929003999999890e-02
7.825023416699999901e-01 9.893055395199999991e-01 1.151950827699999985e-01
7.825266679700000338e-01 1.181276413900000044e+00 1.385650217999999934e-01
7.825509941899999600e-01 1.338538628500000049e+00 1.467283291800000056e-01
7.825753214199999697e-01 1.443726675600000009e+00 1.433467635400000051e-01
7.825996505600000264e-01 1.483737959699999998e+00 1.330444055399999936e-01
7.826239821399999519e-01 1.453628287899999982e+00 1.199248195200000033e-01
7.826483164299999906e-01 1.357997186900000042e+00 1.082063724100000013e-01
7.826726546400000206e-01 1.207030967399999932e+00 1.017239889099999933e-01
7.826969942599999452e-01 1.012332153700000070e+00 1.022364407500000044e-01
7.827213353199999890e-01 7.870559432100000530e-01 1.099564220199999998e-01
7.827456789300000217e-01 5.435172643400000281e-01 1.249005809500000064e-01
7.827700251600000492e-01 2.900185715699999944e-01 1.440743912599999899e-01
7.827943704599999997e-01 3.445818196000000055e-02 1.622825006699999961e-01
7.828187153300000256e-01 -2.135049095700000121e-01 1.752500240700000100e-01
7.828430614000000398e-01 -4.433541533800000045e-01 1.782106512399999898e-01
7.828674108299999990e-01 -6.443336289200000122e-01 1.666484425099999944e-01
7.828917636600000174e-01 -8.086247694199999447e-01 1.396622111599999938e-01
7.829161200299999956e-01 -9.334880969800000150e-01 1.012497843299999950e-01
7.829404773300000508e-01 -1.020921092600000080e+00 5.876278014599999738e-02
7.829648270700000356e-01 -1.073634956900000104e+00 1.914637615600000078e-02
7.829891681099999667e-01 -1.092009795500000102e+00 -1.419346892099999924e-02
7.830133823299999518e-01 -1.075014077999999929e+00 -4.257948209799999884e-02
7.830377084299999790e-01 -1.020016199500000109e+00 -6.944414154200000133e-02
7.830620283500000500e-01 -9.220813807800000150e-01 -9.841708384800000597e-02
7.830863421799999502e-01 -7.792242004799999622e-01 -1.309051551100000044e-01
7.831106503400000474e-01 -5.941452216400000541e-01 -1.653559028799999886e-01
7.831349531400000341e-01 -3.714803851799999834e-01 -1.974789554399999925e-01
7.831592508200000413e-01 -1.182872434699999975e-01 -2.203117904699999907e-01
7.831835444900000498e-01 1.550468026500000096e-01 -2.272617437099999915e-01
7.832078357099999666e-01 4.352181829899999799e-01 -2.154629050100000109e-01
7.832321253999999788e-01 7.070415799300000526e-01 -1.843941930899999915e-01
7.832564135199999722e-01 9.537783057099999962e-01 -1.357196964500000103e-01
7.832807000599999459e-01 1.158305250399999986e+00 -7.503417352800000051e-02
7.833049834999999961e-01 1.306313157900000022e+00 -9.806702204900000219e-03
7.833292636699999978e-01 1.386869021100000099e+00 5.433453028699999909e-02
7.833535406499999576e-01 1.393644503500000020e+00 1.133328633300000055e-01
7.833778112400000548e-01 1.327426356499999960e+00 1.641617781699999945e-01
7.834020753099999457e-01 1.195433994899999908e+00 2.044790045700000114e-01
7.834263339899999457e-01 1.009460501900000029e+00 2.322544807799999944e-01
7.834505881600000166e-01 7.844637920100000494e-01 2.459017769600000125e-01
7.834748391200000439e-01 5.359704014499999669e-01 2.441881534700000023e-01
7.834990880400000135e-01 2.791690118199999793e-01 2.268264181000000101e-01
7.835233350400000463e-01 2.831040252799999976e-02 1.949539527799999949e-01
7.835475766699999678e-01 -2.061971937100000041e-01 1.507904302199999935e-01
7.835718130000000059e-01 -4.173086216099999857e-01 9.832936437900000048e-02
7.835960442299999551e-01 -5.987205293399999739e-01 4.443234801300000036e-02
7.836202707699999603e-01 -7.452328286499999566e-01 -3.531771149400000139e-03
7.836444932999999669e-01 -8.535854009900000205e-01 -4.027408430800000216e-02
7.836687123600000193e-01 -9.220660650599999952e-01 -6.303768444200000265e-02
7.836929284100000448e-01 -9.510087169600000001e-01 -7.022926446299999903e-02
7.837171425400000224e-01 -9.426227319500000146e-01 -6.229816663800000209e-02
7.837413561299999554e-01 -8.989456803599999990e-01 -4.254348529199999951e-02
7.837655704999999529e-01 -8.224336033200000395e-01 -1.520619386799999979e-02
7.837897863499999618e-01 -7.166627022799999525e-01 1.462739403799999914e-02
7.838140043500000376e-01 -5.848074468299999662e-01 4.180677441800000060e-02
7.838382252300000186e-01 -4.307166101800000146e-01 6.208269219999999755e-02
7.838624497399999669e-01 -2.594990109199999950e-01 7.307506239500000111e-02
7.838866784800000431e-01 -7.768877735099999349e-02 7.431097694100000095e-02
7.839109126300000119e-01 1.060873031599999933e-01 6.781962477399999800e-02
7.839351535199999832e-01 2.821848881199999770e-01 5.686893047799999878e-02
7.839594019700000249e-01 4.413706275300000037e-01 4.518321961900000072e-02
7.839836566000000229e-01 5.756939358499999493e-01 3.675351509900000313e-02
7.840078855300000038e-01 6.799645539499999947e-01 3.361621556700000041e-02
7.840321535099999961e-01 7.503849177500000467e-01 3.644390009500000221e-02
